referencia;estante;nombre;nombre_corto;iva;costo;precio
4,98545E+11;0;HALOGENO CORTO 150W 220V;HALOGENO CORTO 150W 220V;16;989;3500
7,50189E+11;0;POLEAS  SENCILLA 3/4;POLEAS  SENCILLA 3/4;16;1437;3500
8,7794E+11;0;ARO DICROICO CROMADO STARLED;ARO DICROICO CROMADO STARLED;16;2200;5000
7,70729E+11;0;VENENO RAPLAG;VENENO RAPLAG;16;1244;2500
7,45304E+11;0;FORMON SECURITY 22MM;FORMON SECURITY 22MM;16;4200;8000
7,45304E+11;0;FORMON SECURITY 25MM;FORMON SECURITY 25MM;6;4400;8500
6,9316E+11;0;FORMON UYUSTOOLS 1 1/2;FORMON UYUSTOOLS 1 1/2;16;6300;11000
17;0;PINZA REDONDA 4.5;PINZA REDONDA 4.5;16;2500;4500
18;0;HEXAGONA JUEGO MM X 10 PIEZAS USA;HEXAGONA JUEGO MM X 10 PIEZAS USA;16;1600;3500
19;0;HEXAGONA JUEGO PLG USA X 10 PIEZAS;HEXAGONA JUEGO PLG USA X 10 PIEZAS;16;1600;3500
20;0;GUALLA FORRADA ESTENDEDERO X 3/16;GUALLA FORRADA ESTENDEDERO X 3/16;16;5;20
21;0;LLAVE TALADRO 5/8;LLAVE TALADRO 5/8;16;1118;3500
7,50121E+11;0;TIJERA AVIACION TROOPER  IZQUIERDA;TIJERA AVIACION TROOPER  IZQUIERDA;16;20239;29000
7,89111E+11;0;CUCHILLO 24472/186;CUCHILLO 24472/186;16;7800;13500
2,43045E+11;0;GALON ROJO FIESTA PINVIACRIL;GALON ROJO FIESTA PINVIACRIL;16;24301;39000
22;0;"PICAPORTE CADENA DE 3""";"PICAPORTE CADENA DE 3""";16;4692;7000
7,70323E+11;0;LLAVE LAVADORA METALICA GFRICOL;LLAVE LAVADORA METALICA GFRICOL;16;10735;16000
23;0;"PICAPORTE CADENA 4""";"PICAPORTE CADENA 4""";16;8664;13000
7,50121E+11;0;TIJERA AVIACION RECTA TROOPER;TIJERA AVIACION RECTA TROOPER;16;20240;29000
7,70207E+11;0;REGADERA IMUSA NARANJA/FUSIA;REGADERA IMUSA NARANJA/FUSIA;16;10107;20000
24;0;LAMPARA RIEL T 5 8V AZUL;LAMPARA RIEL T 5 8V AZUL;16;4982;10000
27;0;LAMPARA RIEL T 5 8V  BLANCA;LAMPARA RIEL T 5 8V  BLANCA;16;6702;12000
28;0;UNIONES ROSCA X ROSCA TIGRE;UNIONES ROSCA X ROSCA TIGRE;16;462;1000
29;0;PATA MUEBLE REDONDA  025 60;PATA MUEBLE REDONDA  025 60;16;2101;3600
30;0;PATA MUEBLE REDONDA  025 80;PATA MUEBLE REDONDA  025 80;16;2251;4000
31;0;DILATADOR FUEGO X 4 20X20;DILATADOR FUEGO X 4 20X20;16;2800;7000
32;0;NUMERO ( O );NUMERO ( O );16;1700;3000
33;0;NUMERO ( 1 );NUMERO ( 1 );16;1700;3000
34;0;NUMERO ( 2 );NUMERO ( 2 );16;1700;3000
35;0;NUMERO ( 3 );NUMERO ( 3 );16;1700;3000
36;0;TINTE WENGUE 135CM3;TINTE WENGUE 135CM3;16;2900;5000
37;0;TINTE CARAMELO;TINTE CARAMELO;16;2900;5000
38;0;TINTE CLASICO;TINTE CLASICO;16;2900;4500
39;0;TINTE MIEL;TINTE MIEL;16;2900;5000
40;0;LIMPIA VIDRO EXPANCIBLE;LIMPIA VIDRO EXPANCIBLE;16;3900;7000
41;0;"DESLIZADOR 1"" BLANCO Y CAFE";"DESLIZADOR 1"" BLANCO Y CAFE";16;150;500
42049438208;0;CANDADO BLACK Y DECKER;CANDADO BLACK Y DECKER;16;8300;13000
7,70616E+11;0;CANILLA GRIVAL BRONCE 797300001;CANILLA GRIVAL BRONCE 797300001;16;9702;15000
7,70616E+11;0;CANILLA GRIVAL CROMO 797290001;CANILLA GRIVAL CROMO 797290001;16;10101;16000
7,70691E+11;0;HACHA  OJO REDONDO 3.5 COLIMA;HACHA  OJO REDONDO 3.5 COLIMA;5;19950;28000
42;0;CABLE 2 X 1 4.50;CABLE 2 X 1 4.50;16;3800;8500
43;0;DUCHA DIRIGIBLE FUSION 110;DUCHA DIRIGIBLE FUSION 110;16;69110;95000
44;0;DUCHA DIRIGIBLE FUSION 220;DUCHA DIRIGIBLE FUSION 220;16;69110;95000
45;0;REGADERA BOCHERINE 5034K;REGADERA BOCHERINE 5034K;16;8075;15000
7,70718E+11;0;ECONOMIZADOR BOCHERINI;ECONOMIZADOR BOCHERINI;16;4085;9000
46;0;REGADERA 5 FUNCIONES W 8004;REGADERA 5 FUNCIONES W 8004;16;12574;20000
7,70515E+11;0;PORTA ROLLO RIMAX;PORTA ROLLO RIMAX;16;13500;20000
7,50121E+11;0;TIJERA AVIACION DERECHA;TIJERA AVIACION DERECHA;16;18873;29000
7,7023E+11;0;"PIEDRA AMOLAR CARBUROY 8""";"PIEDRA AMOLAR CARBUROY 8""";16;22981;35000
7,8971E+11;0;BROCA MURO 1/8 CORTA IRWIN;BROCA MURO 1/8 CORTA IRWIN;16;2455;3500
7,70547E+11;0;COLBON SUPERTAK GALON;COLBON SUPERTAK GALON;16;14244;26000
7,45304E+11;0;REPELENTE DE PLAGAS;REPELENTE DE PLAGAS;16;8000;12000
2,43045E+11;0;ALAMBRE DULCE X KILO C 10;ALAMBRE DULCE X KILO C 10;16;3452;5800
6,9276E+11;0;PLOMADA DE PUNTO 500G;PLOMADA DE PUNTO 500G;16;4500;9000
6,94278E+11;0;LAMPARA IGOL 20W FLORES;LAMPARA IGOL 20W FLORES;16;7018;12000
47;0;SOQUET DOBLE 27;SOQUET DOBLE 27;16;1100;2500
48;0;LLAVE LAVAMANOS CRUCETA;LLAVE LAVAMANOS CRUCETA;16;4984;9000
49;0;HACHA  PEQUEÑA;HACHA  PEQUEÑA;16;10000;17000
50;0;MALLA PARA CASCO 30X30;MALLA PARA CASCO 30X30;16;3535;6500
51;0;AMPOYETA 12V 10W;AMPOYETA 12V 10W;16;716;2000
52;0;SUICHE DOBLE TIPO LEVINTON;SUICHE DOBLE TIPO LEVINTON;16;2290;4000
53;0;CABLE CAFETERA ECONOMICO;CABLE CAFETERA ECONOMICO;16;1900;3500
7,45302E+11;0;HOMBRE SOLO X 2 MINI;HOMBRE SOLO X 2 MINI;16;6700;12000
7,45305E+11;0;CINTA COBRA GNCA;CINTA COBRA GNCA;16;1200;3000
9,11223E+11;0;PISTOLA MANGUERA KTOOLS;PISTOLA MANGUERA KTOOLS;16;9000;15000
7,45302E+11;0;PISTOLA MANGUERA WOLFGANG;PISTOLA MANGUERA WOLFGANG;16;4800;9000
2,43045E+11;0;LIJA ROJA ABRACOL 120;LIJA ROJA ABRACOL 120;16;890;1500
2,43045E+11;0;LIJA ROJA ABRACOL 150;LIJA ROJA ABRACOL 150;16;848;1500
2,43045E+11;0;LIJA ROJA ABRACOL 180;LIJA ROJA ABRACOL 180;16;890;1500
2,43045E+11;0;TAPON LLANTA PEQUEÑO;TAPON LLANTA PEQUEÑO;16;1000;2000
4,8912E+11;0;PILA TELEFONO T 444;PILA TELEFONO T 444;16;16200;24000
2,43045E+11;0;CINTA ATRAPAMOSCAS X UNIDAD;CINTA ATRAPAMOSCAS X UNIDAD;16;350;2000
2,43045E+11;0;CANALETA 25 X 16 CON ADESIVO;CANALETA 25 X 16 CON ADESIVO;16;3300;5000
2,43045E+11;0;CANALETA 32 X 12 CON ADESIVO;CANALETA 32 X 12 CON ADESIVO;16;3600;7000
7,04037E+11;0;SUICHE AVE ESCALA BEIS;SUICHE AVE ESCALA BEIS;16;3632;5000
7,50121E+11;0;PISTOLA MANGUERA TRUPER PR 302;PISTOLA MANGUERA TRUPER PR 302;16;12656;24000
7,50121E+11;0;PISTOLA MANGUERA TRUPER PR 102;PISTOLA MANGUERA TRUPER PR 102;0;11734;20000
7,50121E+11;0;PISTOLA MANGUERA PRETUL PIM5RP;PISTOLA MANGUERA PRETUL PIM5RP;0;5324;10000
2,43045E+11;0;ACIDO MURIATICO ACIMAX X GALON;ACIDO MURIATICO ACIMAX X GALON;16;6132;12000
2,43045E+11;0;GONZE ECHIZO LARGO NEGRO;GONZE ECHIZO LARGO NEGRO;16;1000;1700
2,43045E+11;0;PERCHERO ACRILICO DOBLE;PERCHERO ACRILICO DOBLE;16;4907;8000
2,43045E+11;0;"CODO MEDIO C X E 4""";"CODO MEDIO C X E 4""";16;3185;7500
2,43045E+11;0;CUÑETE VINILO CREMA;CUÑETE VINILO CREMA;16;100000;130000
7,7073E+11;0;AHORRADOR HYUNDAI 11W ESPIRAL;AHORRADOR HYUNDAI 11W ESPIRAL;16;4813;7500
2,43045E+11;0;MOSQUETON ALPINISTA  6;MOSQUETON ALPINISTA  6;16;1000;2000
2,43045E+11;0;MOSQUETON ALPINISTA 8;MOSQUETON ALPINISTA 8;16;1400;4000
2,43045E+11;0;MOSQUETON ALPINISTA 10;MOSQUETON ALPINISTA 10;16;2400;6000
2,43045E+11;0;LLAVE LAVAMAQNOS F/ROJA F/AZUL;LLAVE LAVAMAQNOS F/ROJA F/AZUL;16;5000;8500
2,43045E+11;0;CUELLO GANZO  MEZCLADOR ACRILICO;CUELLO GANZO  MEZCLADOR ACRILICO;16;10500;18000
7,70726E+11;0;MATAGEN GARRAFA;MATAGEN GARRAFA;16;11585;18000
2,43045E+11;0;CORTINERO CAFE 1 1/4;CORTINERO CAFE 1 1/4;16;33;80
2,43045E+11;0;CORTINERO DORADO 1 1/4;CORTINERO DORADO 1 1/4;16;44;80
2,43045E+11;0;PLAFON CORTINA 1 1/4 DORADO;PLAFON CORTINA 1 1/4 DORADO;16;391;850
5,60438E+11;0;HALOGENO DICROICO;HALOGENO DICROICO;4;0;10000
8,52059E+11;0;CHAPA ALCOBA 588 AC M;CHAPA ALCOBA 588 AC M;16;5400;9000
54;0;JUEGO BROCAS TARRO AZUL;JUEGO BROCAS TARRO AZUL;16;11462;21000
8,71192E+11;0;PISTOLA PARA MANGUERA 2004021;PISTOLA PARA MANGUERA 2004021;16;8770;15000
8,71192E+11;0;TOPE PUERTA MPTOOLS;TOPE PUERTA MPTOOLS;16;1628;3000
8,71192E+11;0;CRUCETA RANGER;CRUCETA RANGER;16;10776;18000
7,70616E+11;0;CUERDA PARA AGUA ESTOP GRIVAL;CUERDA PARA AGUA ESTOP GRIVAL;16;2025;3500
7,70616E+11;0;EMBOLO GRIVAL;EMBOLO GRIVAL;16;1894;3500
55;0;BOMBILLO LINTERNA 5 AMP 3 D;BOMBILLO LINTERNA 5 AMP 3 D;16;102;500
7,70299E+11;0;DISCO DE RESPALDO EN CAUCHO P TALADRO;DISCO DE RESPALDO EN CAUCHO P TALADRO;16;4200;7600
7,70299E+11;0;DIABLO DISCOVER;DIABLO DISCOVER;16;16800;28000
7,70299E+11;0;CANDADO ANTICIZALLA 50MM;CANDADO ANTICIZALLA 50MM;16;13440;22000
7,70299E+11;0;CANDADO ANTICIZALLA 60MM;CANDADO ANTICIZALLA 60MM;16;18480;28000
7,70299E+11;0;CANDADO ANTICIZALLA 70MM;CANDADO ANTICIZALLA 70MM;16;22272;34000
7,70299E+11;0;LIENZA METALICA DISCOVER 30 METROS;LIENZA METALICA DISCOVER 30 METROS;16;21948;35000
2,43045E+11;0;LIJA ROJA ABRACOL 220;LIJA ROJA ABRACOL 220;16;848;1500
2,43045E+11;0;SOPORTE CORTINA 1 1/4 DORADO;SOPORTE CORTINA 1 1/4 DORADO;16;519;1000
2,43045E+11;0;SOPORTE CORTINA 1 1/4 CAFE;SOPORTE CORTINA 1 1/4 CAFE;16;302;800
2,43045E+11;0;TERMINAL CORTINA 1 1/4 CAFE;TERMINAL CORTINA 1 1/4 CAFE;16;244;800
56;0;TINTE GUAYACAN;TINTE GUAYACAN;16;2900;4500
57;0;TINTE VINO TINTO;TINTE VINO TINTO;16;2900;4500
58;0;JUEGO LLAVES X 9;JUEGO LLAVES X 9;16;14000;24000
59;0;JUEGO LLAVES X 22;JUEGO LLAVES X 22;16;34000;58000
60;0;JUEGO LLAVES X 8 AZUL;JUEGO LLAVES X 8 AZUL;16;7000;12000
7,70146E+11;0;CHAPA GATO IZQUIERDA 864;CHAPA GATO IZQUIERDA 864;16;8012;27000
2,43045E+11;0;TIRADERA COCA CROMADA;TIRADERA COCA CROMADA;16;660;1300
61;0;CHAPA 588;CHAPA 588;16;5400;9000
62;0;CHAPA ALCOBA 587 SS Y5797;CHAPA ALCOBA 587 SS Y5797;16;8800;15000
63;0;CHAPA ALCOBA 5794;CHAPA ALCOBA 5794;16;6500;12000
7,50189E+11;0;SILICONA GALAFATEO TOOLCRAFT;SILICONA GALAFATEO TOOLCRAFT;16;4000;7500
7,70616E+11;0;MANIJA SANITARIO GRIVAL 937500001;MANIJA SANITARIO GRIVAL 937500001;16;8691;14000
7,70209E+11;0;PILA VARTHA CARBON AA;PILA VARTHA CARBON AA;16;0;750
7,45301E+11;0;MARTILLO SECURITY  12 ONZ;MARTILLO SECURITY  12 ONZ;16;5500;9500
7,45302E+11;0;EXTENSION AMARILLA VOLTAGE X 4.50;EXTENSION AMARILLA VOLTAGE X 4.50;16;7600;14000
67;0;HOMBRE SOLO PEQUEÑO;HOMBRE SOLO PEQUEÑO;16;0;6000
2,43045E+11;0;TIRA FONDO 1/4 2 1/2;TIRA FONDO 1/4 2 1/2;16;0;300
65;0;ESMALTE TRAFICO AMARILLO PINVIACRIL 1/4;ESMALTE TRAFICO AMARILLO PINVIACRIL 1/4;16;9451;15000
66;0;ESMALTE TRAFICO BLANCO PINVIACRIL 1/4;ESMALTE TRAFICO BLANCO PINVIACRIL 1/4;16;10501;15000
68;0;CUCHILLO SIERRA ECONOMICO;CUCHILLO SIERRA ECONOMICO;16;4500;9000
69;0;CUCHILLO EXCALIBUR C/BLANCA;CUCHILLO EXCALIBUR C/BLANCA;16;4000;9000
2,43045E+11;0;TENDEDERO ROPA ACORDEON;TENDEDERO ROPA ACORDEON;16;0;85000
71;0;EMPAQUE TANQUE SANITARIO;EMPAQUE TANQUE SANITARIO;16;1810;3000
72;0;SUICHE AVE SENCILLO S/PONER;SUICHE AVE SENCILLO S/PONER;16;1464;2500
74;0;LIMA CHAIRA M/NEGRO;LIMA CHAIRA M/NEGRO;16;7200;15000
73;0;"SOPORTE PLASMA 32 A 47"" C/EXTENCION";"SOPORTE PLASMA 32 A 47"" C/EXTENCION";16;54000;86000
75;0;CABLE INTERNET RJ 45  10MTS;CABLE INTERNET RJ 45  10MTS;16;7101;12000
76;0;CABLE INTERNET RJ 45 8MTS;CABLE INTERNET RJ 45 8MTS;16;5800;10000
77;0;CABLE INTERNET RJ 45 5MTS;CABLE INTERNET RJ 45 5MTS;16;3801;7500
78;0;CABLE INTERNET RJ 45 1.50MTS;CABLE INTERNET RJ 45 1.50MTS;16;1801;3500
79;0;CABLE INTERNET RJ 45 3MTS;CABLE INTERNET RJ 45 3MTS;16;2301;4500
7,70436E+11;0;CANDADO YALE 870 PLUS;CANDADO YALE 870 PLUS;16;49540;70000
7,43369E+11;0;PISTOLA PINTAR DE ALTA PRODUCCION GONI;PISTOLA PINTAR DE ALTA PRODUCCION GONI;16;90480;148000
12800513277;0;CARGADOR  PS19-2BGEN;CARGADOR  PS19-2BGEN;16;11250;18000
12800517862;0;CARGADOR PS 68;CARGADOR PS 68;16;16500;25000
2,43045E+11;0;GALON ANTICORROCIVO GRIS;GALON ANTICORROCIVO GRIS;16;17100;27000
80;0;RESISTENCIA FUSION 110;RESISTENCIA FUSION 110;16;4998;8000
81;0;FILTRO MACHO BOCHERINE;FILTRO MACHO BOCHERINE;16;1419;4000
82;0;RESISTENCIA FUSION 220;RESISTENCIA FUSION 220;16;4998;8000
7,70999E+11;0;AEROSOL PINVIACRIL ANTIVO GRIS;AEROSOL PINVIACRIL ANTIVO GRIS;16;4500;8000
8,22312E+11;0;AEROSOL PINVIACRIL ANTIVO ROJO;AEROSOL PINVIACRIL ANTIVO ROJO;16;5000;8000
83;0;SODA CAUSTICA X LIBRA;SODA CAUSTICA X LIBRA;16;1995;4500
7,89645E+11;0;DUCHA LORENZETTI 110;DUCHA LORENZETTI 110;16;77032;115000
84;0;UNION EMT 1/2;UNION EMT 1/2;16;360;700
2,43045E+11;0;LIJA ROJA ABRACOL 80;LIJA ROJA ABRACOL 80;16;980;1500
2,43045E+11;0;LIJA ROJA ABRACOL 100;LIJA ROJA ABRACOL 100;16;840;1500
2,43045E+11;0;REDUCCION COPA 2 X1/2;REDUCCION COPA 2 X1/2;16;0;2500
2,43045E+11;0;ESCALERA  10 PELDAÑOS;ESCALERA  10 PELDAÑOS;16;180586;310000
2,43045E+11;0;BALDE VINILO BLANCO PINVIACRIL T 3;BALDE VINILO BLANCO PINVIACRIL T 3;16;17281;26000
2,43045E+11;0;GALON ANTICORROSIVO ROJO;GALON ANTICORROSIVO ROJO;16;17100;27000
7,70604E+11;0;"ESPATULA M/MADERA  3"" MUNDIAL";"ESPATULA M/MADERA  3"" MUNDIAL";16;2383;4500
7,7045E+11;0;TOPE PUERTA MAGNETICO VERA 7315;TOPE PUERTA MAGNETICO VERA 7315;16;6074;10000
7,7045E+11;0;TOPE PUERTA MAGNETICO VERA 7316;TOPE PUERTA MAGNETICO VERA 7316;16;5900;10000
7,7045E+11;0;TOPE PUERTA MAGNETICO VERA 7317;TOPE PUERTA MAGNETICO VERA 7317;16;4000;7000
7,47753E+11;0;"LLAVE EXPANCION ESTANLEY 8"" NEGRA";"LLAVE EXPANCION ESTANLEY 8"" NEGRA";16;16544;26000
85;0;PASADOR UYUSTOOLS 2 1/2;PASADOR UYUSTOOLS 2 1/2;16;1200;2500
6,9316E+11;0;"PASADOR UYUSTOOLS 4""";"PASADOR UYUSTOOLS 4""";16;1600;3500
6,92854E+11;0;SILICONA  SEYER 3100;SILICONA  SEYER 3100;16;4700;8000
7,50121E+11;0;"BROCHA PRETUL 2""";"BROCHA PRETUL 2""";16;0;2600
86;0;PORTA CANDADO PARA COFRE;PORTA CANDADO PARA COFRE;16;1648;3000
8,71191E+11;0;CHAPA CANDADO MPTOOLS 1101643;CHAPA CANDADO MPTOOLS 1101643;16;32165;49000
8,71191E+11;0;MACHUELO 1/2  NC MPTOOLS;MACHUELO 1/2  NC MPTOOLS;16;5171;9000
87;0;CHAZO ABIERTO MPTOOLS 12MM;CHAZO ABIERTO MPTOOLS 12MM;16;2079;3500
88;0;CHAZO CERRADO MPTOOLS 12MM;CHAZO CERRADO MPTOOLS 12MM;16;2178;3500
2,43045E+11;0;REPUESTO RODILLO MPTOOLÑS;REPUESTO RODILLO MPTOOLÑS;16;1557;3000
89;0;DESTORNILLADOR RANGER 1/4 X 1/2;DESTORNILLADOR RANGER 1/4 X 1/2;16;867;2000
90;0;COPA RACHE 1/2 X 1/2 MPTOOLS;COPA RACHE 1/2 X 1/2 MPTOOLS;16;1421;3000
91;0;COPA 10MM X 1/2 MPTOOLS;COPA 10MM X 1/2 MPTOOLS;16;1421;3000
92;0;"EXTENSION 1/2 X 3""";"EXTENSION 1/2 X 3""";16;4143;7000
93;0;ADAPTADOR 1/2 X 3/8;ADAPTADOR 1/2 X 3/8;16;2712;4600
94;0;COPA 15/16 X 1/2;COPA 15/16 X 1/2;16;3034;6000
7,50121E+11;0;BROCHA PRETUL 2 1/2;BROCHA PRETUL 2 1/2;16;1164;2800
2,43045E+11;0;PIPETA GAS;PIPETA GAS;16;55000;80000
7,50121E+11;0;"BROCHA PRETUL 4""";"BROCHA PRETUL 4""";16;0;6000
7,50121E+11;0;"BROCHA PRETUL 1/2""";"BROCHA PRETUL 1/2""";16;0;1300
2,43045E+11;0;"BROCHA PRETUL 1""";"BROCHA PRETUL 1""";16;0;1800
7,50121E+11;0;"BROCHA PRETUL 1 1/2""";"BROCHA PRETUL 1 1/2""";16;0;2000
7,50121E+11;0;"BROCHA PRETUL 3""";"BROCHA PRETUL 3""";16;0;3600
7,50121E+11;0;"BROCHA PRETUL 5""";"BROCHA PRETUL 5""";16;0;8700
7,50121E+11;0;"BROCHA PRETUL 6""";"BROCHA PRETUL 6""";16;0;12000
95;0;NEUMATICO N 8 TROOPER;NEUMATICO N 8 TROOPER;16;5418;10000
7,70732E+11;0;EMBUDO MEDIANO;EMBUDO MEDIANO;16;720;1800
96;0;FIBRA VERDE X 200 GRAMOS;FIBRA VERDE X 200 GRAMOS;16;2300;5000
7,70721E+11;0;GASTOP FUERZA ALTA 10G;GASTOP FUERZA ALTA 10G;16;4179;7000
2491;0;LAMPARA TUBO FLUORECENTE T 8 30W;LAMPARA TUBO FLUORECENTE T 8 30W;16;5997;8500
2488;0;LAMPARA TUBO FLUORECNTE 40 T12;LAMPARA TUBO FLUORECNTE 40 T12;16;5262;7000
2490;0;LAMPARA TUBO FLUORECENTE 48W T12;LAMPARA TUBO FLUORECENTE 48W T12;16;5906;8000
2483;0;LAMPARA TUBO GROLUZ 96 W T 8 CARNICERIA;LAMPARA TUBO GROLUZ 96 W T 8 CARNICERIA;16;12766;17000
1;0;THINER CUÑETE;THINER CUÑETE;16;46257;60000
97;0;BALA OJO DE BUEY BLANCA S/VIDRIO;BALA OJO DE BUEY BLANCA S/VIDRIO;16;4495;7000
7,50121E+11;0;RACHE JUEGO PRETOL X 45 PZAS;RACHE JUEGO PRETOL X 45 PZAS;16;40290;62000
7,50121E+11;0;RACHE JUEGO PRETOL X 29 PZAS;RACHE JUEGO PRETOL X 29 PZAS;16;18130;30000
7,70634E+11;0;AZADON HERRAGO #2;AZADON HERRAGO #2;5;12133;20000
2;0;CUELLO GANZO MESA GRICOL R 1586-11;CUELLO GANZO MESA GRICOL R 1586-11;16;22182;32000
7,70705E+11;0;PISTOLA MANGUERA FORTE 9687;PISTOLA MANGUERA FORTE 9687;16;10990;20000
7,70705E+11;0;MARTILLO FORTE 8 ONZ 20MM;MARTILLO FORTE 8 ONZ 20MM;16;4246;8500
7,70705E+11;0;MARTILLO FORTE 13 ONZ 23MM;MARTILLO FORTE 13 ONZ 23MM;16;5110;10000
7,70705E+11;0;"ESPATULA DRYWALL FORTE 6""";"ESPATULA DRYWALL FORTE 6""";16;4571;9000
7,70705E+11;0;"NIVEL FORTE 24""";"NIVEL FORTE 24""";16;9146;16000
3;0;CUELLO GANZO MESA GRICOL REF1386-11;CUELLO GANZO MESA GRICOL REF1386-11;16;22367;34000
4;0;BASTIDOR Y/O MANGO TAPA UNIVERSAL;BASTIDOR Y/O MANGO TAPA UNIVERSAL;16;9800;16500
2,43045E+11;0;PLAFON CORTINA 1 1/4 ANONIZADA;PLAFON CORTINA 1 1/4 ANONIZADA;16;259;850
2896;0;HALOGENO 110V 300W  F/MURILLO;HALOGENO 110V 300W  F/MURILLO;16;1606;3500
7,70205E+11;0;AHORRADOR SILVANIA 20W;AHORRADOR SILVANIA 20W;16;4060;6500
2,43045E+11;0;VINILO PINVIACRIL LADRILLO;VINILO PINVIACRIL LADRILLO;16;5400;10000
99;0;LAMPARA RIEL T5 1 X 14 FIEL BLANCA;LAMPARA RIEL T5 1 X 14 FIEL BLANCA;16;6000;13000
7,33426E+11;0;DESTORNILLADOR AZERO;DESTORNILLADOR AZERO;16;0;5000
5;0;TRIPA DE POLLO;TRIPA DE POLLO;16;1984;4000
7,70102E+11;0;AHORRADOR KALLEY 32W;AHORRADOR KALLEY 32W;16;6701;12000
2,43045E+11;0;TERMINAL CORTINA DORADA 1 1/4;TERMINAL CORTINA DORADA 1 1/4;16;383;800
100;0;LLAVE ORINAL DE PUSH BOCHERINE;LLAVE ORINAL DE PUSH BOCHERINE;16;24350;38000
101;0;GRAPA ZUNCHO PAQUETE;GRAPA ZUNCHO PAQUETE;16;7500;12000
102;0;"CUCHILLO TRAMONTINA CURVO 6""";"CUCHILLO TRAMONTINA CURVO 6""";16;3000;5500
103;0;AUDIFONOS  TOPITO;AUDIFONOS  TOPITO;16;1800;3000
104;0;"LLAVE EXPANCION 6"" SECURITY";"LLAVE EXPANCION 6"" SECURITY";16;4500;8500
105;0;"LLAVE EXPANCION ECONOMICA 8""";"LLAVE EXPANCION ECONOMICA 8""";16;5500;12000
106;0;GUANTE CARNAZA MEDIANO;GUANTE CARNAZA MEDIANO;16;3600;7000
107;0;GUANTE CARNAZA CORTOREFORZADO;GUANTE CARNAZA CORTOREFORZADO;16;4701;8000
7,45301E+11;0;GRAPADORA SACO;GRAPADORA SACO;16;24000;40000
6,94035E+11;0;CORTATUBO RAPTOR;CORTATUBO RAPTOR;16;4000;8000
7,45302E+11;0;ZIMBRA WOLFGANG;ZIMBRA WOLFGANG;16;4400;8000
4,04245E+11;0;CINTA ANTIDESLIZANTE 25 X 5MTR TRANS;CINTA ANTIDESLIZANTE 25 X 5MTR TRANS;16;12776;20000
4,04245E+11;0;CINTA ANTIDESLIZANTE 50 X 5MTR NEGRA;CINTA ANTIDESLIZANTE 50 X 5MTR NEGRA;16;19903;32000
76174152067;0;SERRUCHO DRYWALL ESTANLEY M/MADERA;SERRUCHO DRYWALL ESTANLEY M/MADERA;16;8600;14000
109;0;GUANTE INDUSTRIAL # 7 CALIBRE 25;GUANTE INDUSTRIAL # 7 CALIBRE 25;16;2900;4500
7,89106E+11;0;CUCHILLO MUNDIAL  5510-8;CUCHILLO MUNDIAL  5510-8;16;17000;27000
8,71194E+11;0;GUBIAS JUEGO X 6 REF 52373;GUBIAS JUEGO X 6 REF 52373;16;6828;12000
8,71194E+11;0;JUEGO JARDINERIA MPTOOLS 93301;JUEGO JARDINERIA MPTOOLS 93301;16;6188;12000
8,71193E+11;0;BROCA ESPADA MP TOOLS 1/2;BROCA ESPADA MP TOOLS 1/2;16;1494;3000
2,43045E+11;0;COPA RACHE RANGER 3/8 X 1/2;COPA RACHE RANGER 3/8 X 1/2;16;2577;6000
7,70718E+11;0;REGADERA BOCHERINE REF5034;REGADERA BOCHERINE REF5034;16;5532;9000
110;0;ACIDO MURIATICO PURO SUPERIOR;ACIDO MURIATICO PURO SUPERIOR;16;1380;2500
111;0;ACIDO MURIATICO PURO SUPERIOR 1800CC;ACIDO MURIATICO PURO SUPERIOR 1800CC;16;4725;8000
112;0;REGISTRO DUCHA GRICOL HELIX;REGISTRO DUCHA GRICOL HELIX;16;16642;24000
12800181766;0;PILA ALKALINA TIPO C RAYOVAC;PILA ALKALINA TIPO C RAYOVAC;16;2251;4500
1,02041E+11;0;GAFA V/NEGRO GLOBAL;GAFA V/NEGRO GLOBAL;16;1400;4000
7,68537E+11;0;JUEGO JARDINERIA MINI HAWK;JUEGO JARDINERIA MINI HAWK;16;3700;6500
6,95085E+11;0;AHORRADOR OSBLAK 35W;AHORRADOR OSBLAK 35W;16;7400;16000
2,43045E+11;0;VALVULA DEREGULACION DOBLE PLASTIGRIFOS;VALVULA DEREGULACION DOBLE PLASTIGRIFOS;16;2200;6000
108;0;BOMBILLO SANTO COLORES CLARO;BOMBILLO SANTO COLORES CLARO;16;330;700
113;0;"CORTA FRIO HOYOSTOOLS 8""";"CORTA FRIO HOYOSTOOLS 8""";16;4900;8500
114;0;ATOMIZADOR SENCILLO;ATOMIZADOR SENCILLO;16;900;2500
7,89119E+11;0;CANDADO PAPAIZ 30MM;CANDADO PAPAIZ 30MM;16;8126;15000
7,89119E+11;0;CANDADO PAPAIZ 40MM;CANDADO PAPAIZ 40MM;16;11011;20000
7,70299E+11;0;RODAJA TUNSTENO 22 X 6 X 2MM;RODAJA TUNSTENO 22 X 6 X 2MM;16;5760;10000
7,70299E+11;0;RODAJA P C/BALDOSA;RODAJA P C/BALDOSA;16;4800;8000
7,70299E+11;0;CORTA PICOS DISCOVER REF LTS-8ES;CORTA PICOS DISCOVER REF LTS-8ES;16;21600;36000
